ClientID,Segment,Industry,Country,Financed Amount,CO2 (tons),Energy Consumption (MWh),Water Usage (thousand m3),Water Stress,Flood Risk,Drought Risk,Report_Date
394,Large Corporate,Manufacturing ,Estonia,525380.2464,9431.884999999998,37727.7264,78091.2,0.51,0.77,0.2,09/2023
395,Large Corporate,Manufacturing ,Lithuania,1313338.653,5484.402,11939.562,29948.8735,0.44,0.43,0.68,09/2023
396,Large Corporate,Transportation and Storage,Lithuania,1064472.568,4887.216,10772.58,5130.144,0.58,0.46,0.65,09/2023
397,Small Corporate,Construction ,Latvia,37540.99799999999,523.6448,2090.6592,1516.9660000000001,0.4,0.45,0.45,09/2023
398,Small Corporate,Manufacturing ,Latvia,51816.4416,129.87660000000002,2286.59,9909.11,0.33,0.69,0.49,09/2023
399,Small Corporate,Transportation and Storage,Latvia,64391.54879999999,336.33,1932.7679999999998,747.7470000000001,0.45,0.44,0.63,09/2023
400,Medium Corporate,Manufacturing ,Latvia,453320.86699999997,1106.77,6178.59,30516.314400000003,0.45,0.63,0.52,09/2023
401,Medium Corporate,Construction ,Lithuania,194820.87219999998,1438.9100000000003,4979.88,7233.072000000001,0.62,0.44,0.46,09/2023
402,Large Corporate,Construction ,Latvia,1661562.1092,7982.2017,13621.419,18520.040000000005,0.45,0.62,0.62,09/2023
403,Medium Corporate,Construction ,Latvia,460667.2455,1982.6799999999998,4694.745000000001,11557.9926,0.2,0.7,0.6,09/2023
404,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1301220.6767999998,2417.4612,13502.44,25897.725000000002,0.32,0.66,0.47,09/2023
405,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,433524.95999999996,1808.5824,5752.5825,17214.1875,0.4,0.66,0.46,09/2023
406,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,232566.327,917.8091999999999,2402.1063000000004,19257.777000000002,0.35,0.5,0.63,09/2023
407,Small Corporate,Construction ,Estonia,152354.2916,807.9120000000001,1682.95,2195.6144,0.55,0.8,0.24,09/2023
408,Large Corporate,Financial and Insurance Activities,Estonia,998897.1839999999,831.0583000000001,6328.3,1600.389,0.37,0.62,0.24,09/2023
409,Large Corporate,Construction ,Estonia,956887.3859999999,6047.988800000001,8379.2286,28477.26,0.55,0.79,0.47,09/2023
410,Large Corporate,Manufacturing ,Lithuania,1789627.6035,17342.974800000004,32411.747200000005,64564.5,0.43,0.41,0.62,09/2023
411,Large Corporate,Manufacturing ,Latvia,1008891.374,11872.149200000002,19508.985599999996,63285.105,0.42,0.59,0.49,09/2023
412,Large Corporate,Manufacturing ,Latvia,1233576.0192,8809.9032,35446.13160000001,44521.8176,0.43,0.47,0.38,09/2023
413,Small Corporate,Financial and Insurance Activities,Estonia,163485.234,95.73899999999999,669.24,457.6512,0.51,0.68,0.41,09/2023
414,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,175280.0256,578.9724,1787.136,1897.86,0.37,0.61,0.48,09/2023
415,Small Corporate,Manufacturing ,Lithuania,120469.344,647.7543000000002,1025.352,7508.268,0.43,0.42,0.69,09/2023
416,Large Corporate,Manufacturing ,Latvia,1013628.5824,6541.353,34985.79,83220.94980000002,0.21,0.44,0.35,09/2023
417,Medium Corporate,Financial and Insurance Activities,Estonia,310704.5205,214.032,1668.6592000000003,746.5314,0.55,0.79,0.21,09/2023
418,Small Corporate,Transportation and Storage,Lithuania,11709.186999999998,259.38,2437.3384,1795.899,0.73,0.47,0.73,09/2023
419,Medium Corporate,Transportation and Storage,Latvia,332420.35199999996,3277.5864,8987.8348,1891.7875999999999,0.31,0.45,0.53,09/2023
420,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,73560.96999999999,386.12,775.7130000000001,1488.0330000000001,0.46,0.4,0.63,09/2023
421,Small Corporate,Transportation and Storage,Latvia,114976.18000000001,620.9973,1884.4176,2216.2098,0.25,0.46,0.35,09/2023
422,Medium Corporate,Construction ,Estonia,371100.369,1284.976,6567.525000000001,9449.643,0.56,0.55,0.43,09/2023
423,Large Corporate,Construction ,Estonia,617490.5759999999,6207.106500000001,17960.4048,17481.420000000002,0.38,0.57,0.47,09/2023
424,Medium Corporate,Construction ,Estonia,424801.0998,1628.4800000000002,4906.220800000001,6747.3558,0.47,0.57,0.5,09/2023
425,Small Corporate,Financial and Insurance Activities,Lithuania,138263.7312,69.258,274.995,235.2,0.69,0.44,0.41,09/2023
426,Small Corporate,Construction ,Estonia,163018.6074,680.4300000000001,2467.43,4486.309200000001,0.58,0.62,0.27,09/2023
427,Large Corporate,Transportation and Storage,Latvia,1105448.2515999998,15075.84,15706.24,7780.2984,0.35,0.4,0.32,09/2023
428,Large Corporate,Financial and Insurance Activities,Lithuania,1119987.4752,977.5108,4909.9331999999995,1388.0,0.54,0.43,0.75,09/2023
429,Medium Corporate,Construction ,Estonia,372581.3322,3085.8222,7256.012400000001,11819.220000000001,0.52,0.62,0.34,09/2023
430,Small Corporate,Financial and Insurance Activities,Latvia,11921.445499999998,30.623400000000004,410.93,196.95,0.31,0.63,0.34,09/2023
431,Small Corporate,Manufacturing ,Lithuania,47021.429,879.4552000000001,2400.237,8792.506800000001,0.7,0.4,0.47,09/2023
432,Medium Corporate,Financial and Insurance Activities,Estonia,394263.8783999999,263.7006,907.9200000000001,632.7570000000001,0.56,0.75,0.29,09/2023
433,Large Corporate,Construction ,Lithuania,948346.8479999999,10839.192000000001,10016.27,15568.0866,0.78,0.5,0.71,09/2023
434,Medium Corporate,Financial and Insurance Activities,Lithuania,406536.5399999999,120.5334,1306.4700000000003,553.9842,0.51,0.44,0.47,09/2023
435,Medium Corporate,Transportation and Storage,Latvia,439608.7296,3214.848,5677.308,4496.958500000001,0.41,0.5,0.38,09/2023
436,Small Corporate,Construction ,Lithuania,63549.15839999999,427.0947000000001,2502.6400000000003,2957.0174,0.66,0.36,0.7,09/2023
437,Small Corporate,Transportation and Storage,Latvia,17099.676999999996,438.74280000000005,2348.115,1569.0510000000002,0.35,0.4,0.57,09/2023
438,Medium Corporate,Financial and Insurance Activities,Lithuania,375195.1658,120.53999999999999,1747.91,635.9514,0.73,0.4,0.75,09/2023
439,Medium Corporate,Manufacturing ,Lithuania,323596.1322,4053.6936,5183.6112,11130.0,0.67,0.34,0.62,09/2023
440,Large Corporate,Construction ,Latvia,1218657.0528,9083.5185,9600.448,14522.689000000002,0.22,0.46,0.32,09/2023
441,Large Corporate,Manufacturing ,Estonia,1885767.3,11290.664200000001,14631.985600000002,63928.892400000004,0.44,0.78,0.33,09/2023
442,Medium Corporate,Manufacturing ,Estonia,417703.04899999994,1794.588,7832.16,14455.9296,0.6,0.69,0.32,09/2023
443,Small Corporate,Financial and Insurance Activities,Latvia,61077.45599999999,62.1296,518.562,375.25,0.4,0.6,0.37,09/2023
444,Large Corporate,Financial and Insurance Activities,Lithuania,991686.8549999999,399.252,2942.7615,2082.1632,0.4,0.5,0.43,09/2023
445,Small Corporate,Construction ,Latvia,189345.6,785.043,2545.1856000000002,2275.1670000000004,0.39,0.6,0.37,09/2023
446,Medium Corporate,Construction ,Estonia,207568.3104,2916.0334,8507.800000000001,9499.401600000001,0.36,0.66,0.34,09/2023
447,Large Corporate,Financial and Insurance Activities,Estonia,1297385.4663,695.4251000000002,2574.5304,1254.855,0.56,0.61,0.46,09/2023
448,Small Corporate,Transportation and Storage,Latvia,168771.78449999998,870.0600000000001,1142.9704000000002,1000.48,0.38,0.68,0.41,09/2023
449,Large Corporate,Transportation and Storage,Lithuania,760300.2,16380.1494,25872.231,8114.2576,0.71,0.32,0.61,09/2023
450,Small Corporate,Construction ,Estonia,89459.2512,713.0196,1961.0532000000003,1125.1224,0.53,0.69,0.46,09/2023
451,Medium Corporate,Construction ,Estonia,305311.38,2410.7216,4764.87,13084.344000000001,0.43,0.64,0.42,09/2023
452,Large Corporate,Manufacturing ,Lithuania,1819064.0374999999,11648.532000000001,23752.437800000003,57625.1157,0.75,0.45,0.65,09/2023
453,Small Corporate,Financial and Insurance Activities,Latvia,122207.715,21.56,889.5040000000001,366.7356,0.31,0.7,0.34,09/2023
454,Small Corporate,Transportation and Storage,Lithuania,170715.247,695.9708,1212.4128,829.0047999999999,0.6,0.47,0.5,09/2023
455,Large Corporate,Transportation and Storage,Estonia,1824075.7248,13130.784799999998,9676.332,14811.963,0.43,0.56,0.48,09/2023
456,Small Corporate,Manufacturing ,Lithuania,137035.29599999997,1032.6987000000001,971.8499999999999,4169.088,0.6,0.34,0.7,09/2023
457,Medium Corporate,Transportation and Storage,Lithuania,446142.8275,3816.6589999999997,6946.506,5076.903900000001,0.67,0.48,0.72,09/2023
458,Large Corporate,Construction ,Lithuania,1131041.5776,7262.5464,24708.600000000006,13481.832,0.63,0.46,0.7,09/2023
459,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,437810.198,956.5920000000001,3892.9592000000002,6694.794,0.57,0.57,0.39,09/2023
101,Medium Corporate,Transportation and Storage,Lithuania,358767.41355,2616.14952,3627.16992,3264.5049499999996,0.76,0.47,0.65,12/2023
102,Small Corporate,Transportation and Storage,Estonia,18673.590474,548.793,1784.1753019999999,1425.5342640000001,0.48,0.66,0.2,12/2023
103,Small Corporate,Manufacturing ,Lithuania,155924.54150000002,991.3428000000001,3055.393824,6105.646959999999,0.47,0.43,0.67,12/2023
104,Medium Corporate,Construction ,Lithuania,218904.59626,2354.3269920000002,4517.4255,13899.029760000003,0.76,0.45,0.62,12/2023
105,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,191511.65519999998,898.2,4314.498608000001,12247.402128,0.38,0.56,0.59,12/2023
106,Small Corporate,Transportation and Storage,Lithuania,2946.516804,988.1102880000001,1684.2870000000003,846.6392,0.79,0.39,0.62,12/2023
107,Small Corporate,Manufacturing ,Estonia,134681.14598399997,876.9090330000001,586.367418,994.023214,0.35,0.73,0.21,12/2023
108,Large Corporate,Construction ,Estonia,1747671.4094399998,4502.944215000001,18539.7555,18147.245700000003,0.56,0.61,0.32,12/2023
109,Medium Corporate,Financial and Insurance Activities,Latvia,437295.9626,236.87631,2292.953040000001,601.426,0.21,0.69,0.5,12/2023
110,Large Corporate,Transportation and Storage,Estonia,1101409.2270719998,9485.14434,29134.872,8435.356020000001,0.38,0.62,0.29,12/2023
111,Medium Corporate,Manufacturing ,Lithuania,196737.13247999997,2547.968958000001,3116.4952000000003,33627.69900000001,0.47,0.36,0.43,12/2023
112,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,77856.812253,188.05113599999999,1517.6926799999999,1917.8577600000003,0.4,0.71,0.24,12/2023
113,Small Corporate,Construction ,Estonia,180179.639104,277.2224,1403.7580260000002,3816.600120000001,0.44,0.63,0.23,12/2023
114,Large Corporate,Manufacturing ,Latvia,1211595.35616,18862.495575,36304.12274400001,35432.59403,0.44,0.5,0.5,12/2023
115,Medium Corporate,Financial and Insurance Activities,Latvia,344005.56153599994,285.437514,961.8598080000002,608.786388,0.34,0.68,0.38,12/2023
116,Large Corporate,Manufacturing ,Latvia,516751.11448799993,7449.473303999999,32336.732064000003,67504.32,0.27,0.41,0.55,12/2023
117,Large Corporate,Financial and Insurance Activities,Estonia,867900.41415,342.08477800000003,3242.646000000001,1645.74144,0.55,0.68,0.49,12/2023
118,Small Corporate,Transportation and Storage,Estonia,26834.669759999997,801.7185440000001,2708.9195700000005,1358.8560000000002,0.37,0.75,0.38,12/2023
119,Large Corporate,"Agriculture, Forestry and Fishing",Latvia,1695729.0604799998,4916.850024000001,8065.919085,26821.956000000006,0.44,0.46,0.32,12/2023
120,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,1637481.658176,2909.36016,11669.145984,28572.56064,0.45,0.46,0.48,12/2023
121,Small Corporate,Construction ,Estonia,139279.732025,325.07726400000007,2557.9152000000004,3846.1167360000004,0.52,0.71,0.33,12/2023
122,Large Corporate,Financial and Insurance Activities,Latvia,1681475.398416,756.3402,5643.060588,1854.791708,0.49,0.62,0.41,12/2023
123,Large Corporate,Financial and Insurance Activities,Latvia,665188.65385,756.0406,3692.0247000000004,1377.36225,0.46,0.56,0.44,12/2023
124,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,110250.57849399999,243.52473600000002,594.0748510000001,1224.0350999999998,0.43,0.54,0.31,12/2023
125,Small Corporate,Manufacturing ,Estonia,10655.953919999998,118.503,1646.73,4242.46662,0.44,0.57,0.36,12/2023
126,Small Corporate,Manufacturing ,Latvia,169865.174502,869.0439680000002,2561.308992,4270.751872,0.27,0.41,0.37,12/2023
127,Large Corporate,Transportation and Storage,Latvia,1714583.9895879999,9980.066741999999,18928.622605,7288.938900000001,0.28,0.42,0.57,12/2023
128,Large Corporate,Manufacturing ,Latvia,676169.29611,10486.860475,27578.704716,54380.233908,0.32,0.52,0.39,12/2023
129,Medium Corporate,Transportation and Storage,Latvia,429501.18519,3852.486144,5651.948115000001,3902.506140000001,0.35,0.41,0.32,12/2023
130,Large Corporate,Construction ,Estonia,1698626.0717999996,5358.721536,11858.418000000001,16687.61514,0.53,0.77,0.38,12/2023
131,Large Corporate,Construction ,Lithuania,1225923.4014719997,9514.769040000003,17368.310304000002,30579.716160000004,0.45,0.34,0.54,12/2023
132,Large Corporate,Construction ,Estonia,734393.054934,9346.562784000003,10879.71696,34947.458748000005,0.54,0.61,0.44,12/2023
133,Medium Corporate,Manufacturing ,Lithuania,456138.85085999995,4782.120252,4071.3840000000005,21035.918591999998,0.69,0.38,0.73,12/2023
134,Small Corporate,"Agriculture, Forestry and Fishing",Latvia,178672.05728399998,427.26478,1413.1517400000002,3729.136320000001,0.28,0.55,0.64,12/2023
135,Medium Corporate,Manufacturing ,Lithuania,416967.51492000005,2033.0767200000005,8819.964881000002,24369.676848000006,0.43,0.32,0.74,12/2023
136,Medium Corporate,Manufacturing ,Estonia,196464.68464,1680.12288,7370.2955999999995,13868.04566,0.51,0.66,0.26,12/2023
137,Large Corporate,Financial and Insurance Activities,Latvia,951358.4890749998,473.2,5189.86278,1366.3614,0.45,0.57,0.37,12/2023
138,Medium Corporate,Financial and Insurance Activities,Lithuania,366994.263552,113.33868000000001,1201.1161260000001,908.6364000000001,0.56,0.45,0.52,12/2023
139,Small Corporate,Transportation and Storage,Latvia,126630.54528299997,845.999424,1649.8692,1569.5725320000001,0.28,0.68,0.5,12/2023
140,Large Corporate,Financial and Insurance Activities,Lithuania,1713950.6015999997,407.31600000000003,3453.2910720000004,1845.5814719999998,0.68,0.47,0.67,12/2023
141,Medium Corporate,"Agriculture, Forestry and Fishing",Latvia,395771.22816,884.6904000000001,1933.841664,12101.471712000002,0.3,0.48,0.42,12/2023
142,Medium Corporate,Financial and Insurance Activities,Latvia,244562.54054399996,228.20990400000002,2617.1510400000006,721.207872,0.23,0.59,0.62,12/2023
143,Small Corporate,Manufacturing ,Estonia,162740.590656,593.75106,496.23840000000007,4310.375160000001,0.41,0.64,0.45,12/2023
144,Large Corporate,Construction ,Lithuania,1000941.4867199997,8063.568792,17555.283704,16815.1828,0.52,0.33,0.7,12/2023
145,Medium Corporate,Construction ,Estonia,232224.40394999998,2707.87,4886.774001000001,10947.878032000002,0.47,0.73,0.47,12/2023
146,Small Corporate,Financial and Insurance Activities,Lithuania,106985.448108,75.901627,627.527241,250.75353599999997,0.8,0.36,0.44,12/2023
147,Medium Corporate,Construction ,Latvia,404777.31148800004,1793.5782000000002,3020.267328000001,10775.37384,0.5,0.66,0.37,12/2023
148,Small Corporate,Transportation and Storage,Lithuania,119576.7888,369.692064,1111.5916560000003,1771.62552,0.48,0.49,0.43,12/2023
149,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,426587.69125,956.5780980000001,5510.196804,14117.003355000003,0.78,0.37,0.72,12/2023
150,Large Corporate,Manufacturing ,Estonia,1558446.017436,7689.562335000001,37383.45097799999,61888.747375000006,0.53,0.66,0.47,12/2023
151,Medium Corporate,Financial and Insurance Activities,Estonia,342285.79572,122.675072,1031.94,479.568,0.4,0.65,0.27,12/2023
152,Large Corporate,Construction ,Latvia,870116.4729599999,4790.181136,15159.9336,32145.453340000004,0.35,0.6,0.35,12/2023
153,Medium Corporate,Construction ,Estonia,332992.77164999995,3112.9072,7762.453775999999,4981.421808000001,0.5,0.73,0.38,12/2023
154,Small Corporate,"Agriculture, Forestry and Fishing",Estonia,145245.58329599997,203.57568,375.82,2592.6645000000003,0.4,0.73,0.41,12/2023
155,Small Corporate,Construction ,Estonia,17690.118435,403.348698,2166.2877600000006,3419.609579,0.38,0.71,0.5,12/2023
156,Small Corporate,Transportation and Storage,Estonia,163659.792384,409.82947199999995,2117.9790000000003,1753.82844,0.54,0.67,0.21,12/2023
157,Large Corporate,"Agriculture, Forestry and Fishing",Lithuania,515976.7223999999,3156.2601000000004,13222.763190000001,44364.83327499999,0.59,0.47,0.67,12/2023
158,Small Corporate,Manufacturing ,Estonia,114171.72275199999,307.395,2368.790976,9473.14749,0.49,0.73,0.43,12/2023
159,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,307238.90966999996,1265.350086,4648.107870000001,20126.45544,0.5,0.46,0.57,12/2023
160,Medium Corporate,"Agriculture, Forestry and Fishing",Estonia,364881.091586,1001.751936,4117.390816,13879.05792,0.43,0.7,0.45,12/2023
161,Medium Corporate,Manufacturing ,Latvia,283588.31519999995,3776.832576,7996.40937,15773.446655999998,0.49,0.5,0.42,12/2023
162,Small Corporate,Transportation and Storage,Estonia,47284.89264,317.2947960000001,2287.1155840000006,1432.70946,0.49,0.79,0.21,12/2023
163,Large Corporate,Transportation and Storage,Latvia,1688967.3709439998,7806.347640000001,13011.723024,12174.252272000002,0.35,0.62,0.42,12/2023
164,Small Corporate,Construction ,Lithuania,95659.866624,237.67744000000002,993.298236,3880.026675,0.7,0.31,0.41,12/2023
165,Medium Corporate,Transportation and Storage,Latvia,416225.356342,2406.8275200000007,7820.18127,4640.439344,0.42,0.7,0.62,12/2023
166,Large Corporate,Manufacturing ,Estonia,1631805.1281599998,14229.34128,27014.871312,32958.560284,0.39,0.61,0.24,12/2023
167,Medium Corporate,"Agriculture, Forestry and Fishing",Lithuania,273322.192374,903.3306,5034.1545,11708.039700000001,0.78,0.36,0.44,12/2023
168,Small Corporate,Construction ,Lithuania,168451.08671999996,961.3177200000002,2324.6563200000005,4448.0007000000005,0.6,0.34,0.59,12/2023
169,Medium Corporate,Construction ,Latvia,200095.36271999998,2203.808688,3097.46052,6701.293500000001,0.36,0.53,0.64,12/2023
170,Large Corporate,Construction ,Estonia,1635883.5420479998,8869.230000000001,13184.640000000001,24140.88567,0.37,0.59,0.3,12/2023
171,Medium Corporate,Transportation and Storage,Lithuania,422352.5443199999,1230.44376,7514.3270999999995,2322.7419600000003,0.65,0.48,0.65,12/2023
172,Medium Corporate,Construction ,Latvia,328770.83077999996,1004.1528420000001,4685.0232,5996.119500000001,0.31,0.68,0.56,12/2023
173,Medium Corporate,Construction ,Estonia,383847.57599999994,2017.0458000000003,4469.52429,14797.274580000005,0.36,0.74,0.21,12/2023
174,Large Corporate,Transportation and Storage,Latvia,566264.1441599999,13698.765159999999,21203.035392,10532.403,0.26,0.62,0.55,12/2023
